tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,payment_type
2026-03-01 19:16:04,2026-03-01 19:30:36,5,11.06,40.26,Cash
2026-03-01 00:54:24,2026-03-01 01:44:53,5,21.49,-2.28,Cash
2026-03-03 01:14:58,2026-03-03 01:30:12,2,1.81,9.11,No Charge
2026-03-03 18:47:58,2026-03-03 19:41:40,6,10.37,35.62,Credit Card
2026-03-03 10:39:11,2026-03-03 11:01:19,6,21.14,65.5,No Charge
2026-03-05 06:34:07,2026-03-05 06:49:16,4,11.4,35.88,Credit Card
2026-03-01 16:47:18,2026-03-01 17:03:41,4,5.61,20.12,Cash
2026-03-05 20:29:44,2026-03-05 20:38:23,3,12.34,38.9,No Charge
2026-03-03 21:07:49,2026-03-03 21:23:56,2,12.28,43.39,Cash
2026-03-01 04:09:05,2026-03-01 04:56:04,2,24.32,67.87,No Charge
2026-03-03 07:06:55,2026-03-03 07:35:33,3,14.66,46.15,No Charge
2026-03-01 09:35:40,2026-03-01 10:20:39,6,13.75,42.51,Credit Card
2026-03-01 03:34:05,2026-03-01 04:17:13,5,21.71,63.47,Credit Card
2026-03-02 19:35:06,2026-03-02 20:30:09,2,19.07,59.84,No Charge
2026-03-07 04:05:01,2026-03-07 04:35:41,4,11.62,41.89,Dispute
2026-03-01 15:39:13,2026-03-01 16:01:49,2,1.6,12.29,Dispute
2026-03-06 01:12:42,2026-03-06 01:58:35,1,12.18,42.57,Cash
2026-03-07 09:51:30,2026-03-07 09:59:00,4,14.41,39.42,No Charge
2026-03-06 15:12:29,2026-03-06 15:33:46,5,13.39,45.42,Cash
2026-03-03 23:40:49,2026-03-04 00:23:28,2,3.71,21.59,Cash
2026-03-04 12:57:01,2026-03-04 13:21:41,3,15.37,42.71,Credit Card
2026-03-07 16:43:28,2026-03-07 17:03:57,6,11.51,36.46,No Charge
2026-03-07 12:04:35,2026-03-07 12:53:02,4,24.59,65.3,Credit Card
2026-03-07 17:20:32,2026-03-07 18:15:01,3,4.4,19.71,No Charge
2026-03-04 09:13:07,2026-03-04 09:37:47,2,7.66,27.59,Credit Card
2026-03-02 15:33:01,2026-03-02 16:00:28,3,15.21,44.05,No Charge
2026-03-06 18:49:14,2026-03-06 19:04:38,3,7.5,28.56,Credit Card
2026-03-05 01:05:05,2026-03-05 02:02:04,4,20.22,60.03,Cash
2026-03-07 00:57:26,2026-03-07 01:19:47,1,10.83,30.25,No Charge
2026-03-04 15:50:22,2026-03-04 16:48:26,5,10.41,38.39,Credit Card
2026-03-02 12:39:26,2026-03-02 13:06:37,3,17.09,51.06,No Charge
2026-03-05 18:38:18,2026-03-05 19:07:18,5,12.94,38.29,Credit Card
2026-03-03 07:27:28,2026-03-03 07:59:03,5,-1.54,2.82,Credit Card
2026-03-01 11:42:24,2026-03-01 12:38:24,2,4.31,15.32,Dispute
2026-03-04 05:13:15,2026-03-04 05:22:10,1,5.58,26.54,Cash
2026-03-03 01:07:19,2026-03-03 01:28:40,6,5.08,25.16,Credit Card
2026-03-02 03:31:17,2026-03-02 04:15:34,3,15.45,50.89,Dispute
2026-03-06 04:07:44,2026-03-06 04:39:05,5,8.65,28.13,Credit Card
2026-03-04 11:09:17,2026-03-04 11:46:14,5,3.27,19.31,No Charge
2026-03-02 02:07:23,2026-03-02 02:56:33,1,21.0,57.94,Dispute
2026-03-04 09:23:00,2026-03-04 10:15:16,3,15.92,50.2,Cash
2026-03-06 20:28:25,2026-03-06 21:07:28,4,-2.37,4.73,Cash
2026-03-06 14:15:45,2026-03-06 14:19:31,2,3.77,12.72,Dispute
2026-03-07 14:18:58,2026-03-07 15:10:13,3,18.15,49.26,Dispute
2026-03-05 10:15:52,2026-03-05 11:10:45,5,1.57,9.33,No Charge
2026-03-04 07:41:58,2026-03-04 08:18:08,2,24.32,69.13,Dispute
2026-03-05 05:53:41,2026-03-05 06:35:57,4,22.29,67.87,Dispute
2026-03-07 06:24:35,2026-03-07 07:06:36,3,16.82,45.46,Credit Card
2026-03-05 11:27:44,2026-03-05 12:04:48,5,1.69,12.62,Cash
2026-03-06 06:08:27,2026-03-06 06:20:03,1,3.97,20.7,Dispute
2026-03-04 15:18:10,2026-03-04 15:49:57,6,22.94,-3.69,Credit Card
2026-03-03 04:17:00,2026-03-03 04:47:52,1,17.55,48.56,Credit Card
2026-03-03 19:02:07,2026-03-03 19:22:43,1,21.39,65.12,Cash
2026-03-02 23:02:18,2026-03-02 23:45:12,2,18.51,52.39,No Charge
2026-03-06 02:00:07,2026-03-06 02:24:21,4,-2.65,4.38,Credit Card
2026-03-07 10:05:07,2026-03-07 10:38:00,4,-4.82,-0.36,Dispute
2026-03-05 22:35:24,2026-03-05 23:08:54,3,16.17,47.74,Dispute
2026-03-02 12:25:15,2026-03-02 12:40:15,1,2.39,17.87,No Charge
2026-03-07 09:42:10,2026-03-07 10:31:56,6,6.07,23.22,Credit Card
2026-03-05 06:20:10,2026-03-05 07:02:38,3,8.83,28.51,Credit Card
2026-03-06 12:20:51,2026-03-06 13:20:20,2,21.24,56.94,Credit Card
2026-03-01 16:57:02,2026-03-01 17:05:01,6,1.96,8.55,Cash
2026-03-03 09:14:57,2026-03-03 09:36:12,2,5.6,20.07,No Charge
2026-03-01 03:42:41,2026-03-01 04:14:40,3,5.58,25.96,Dispute
2026-03-06 20:57:38,2026-03-06 21:40:00,2,-4.46,-5.71,Cash
2026-03-07 17:04:20,2026-03-07 17:07:28,2,16.28,51.26,No Charge
2026-03-01 09:51:52,2026-03-01 10:12:20,6,15.04,47.93,No Charge
2026-03-04 07:17:19,2026-03-04 07:58:58,4,23.47,69.82,Credit Card
2026-03-04 20:43:57,2026-03-04 21:34:10,1,17.19,46.56,No Charge
2026-03-02 07:09:26,2026-03-02 08:08:18,3,23.18,64.92,Cash
2026-03-03 04:07:01,2026-03-03 04:34:23,3,2.43,15.49,Cash
2026-03-02 08:15:05,2026-03-02 09:10:18,5,7.67,25.42,Cash
2026-03-01 15:33:50,2026-03-01 15:46:30,6,18.49,57.48,Dispute
2026-03-03 00:06:33,2026-03-03 00:44:53,6,22.14,-7.78,Credit Card
2026-03-06 08:04:03,2026-03-06 08:50:25,2,15.29,47.7,Credit Card
2026-03-06 14:32:29,2026-03-06 14:40:35,3,19.12,56.75,Cash
2026-03-07 09:21:07,2026-03-07 10:09:35,3,17.86,55.76,No Charge
2026-03-05 02:22:32,2026-03-05 03:02:17,6,7.26,22.51,Cash
2026-03-04 20:44:37,2026-03-04 21:20:29,5,5.63,18.18,No Charge
2026-03-04 03:20:24,2026-03-04 03:46:52,3,1.09,-9.83,Cash
2026-03-07 03:52:07,2026-03-07 04:35:33,6,-2.21,4.44,Cash
2026-03-05 20:28:31,2026-03-05 21:03:21,5,14.25,42.61,Dispute
2026-03-02 17:07:42,2026-03-02 18:00:27,1,16.74,45.2,No Charge
2026-03-07 01:09:08,2026-03-07 02:03:31,1,24.85,70.46,No Charge
2026-03-01 08:49:01,2026-03-01 09:02:50,5,19.02,59.05,Dispute
2026-03-02 18:14:23,2026-03-02 18:51:19,5,19.24,59.86,Dispute
2026-03-07 08:24:35,2026-03-07 08:47:44,4,4.19,18.96,Credit Card
2026-03-04 14:03:28,2026-03-04 14:37:59,6,23.01,65.36,No Charge
2026-03-03 05:04:09,2026-03-03 05:30:38,2,11.85,39.58,No Charge
2026-03-06 00:17:23,2026-03-06 00:35:36,1,18.0,51.9,Cash
2026-03-05 01:27:40,2026-03-05 02:01:10,3,-0.03,4.9,Cash
2026-03-04 21:30:36,2026-03-04 21:55:35,5,13.49,46.66,No Charge
2026-03-05 09:14:48,2026-03-05 09:52:53,6,3.37,15.37,Dispute
2026-03-01 04:59:26,2026-03-01 05:14:44,6,12.32,-7.47,Credit Card
2026-03-03 19:19:01,2026-03-03 19:52:04,4,11.6,35.98,No Charge
2026-03-03 14:11:54,2026-03-03 14:32:09,4,14.68,41.95,No Charge
2026-03-01 14:50:50,2026-03-01 15:44:47,1,19.02,58.17,Dispute
2026-03-05 08:29:05,2026-03-05 09:27:13,5,22.26,61.73,Cash
2026-03-03 14:09:05,2026-03-03 15:02:35,6,17.61,47.72,Dispute
2026-03-06 18:50:49,2026-03-06 19:34:45,3,12.61,39.66,Cash
2026-03-07 21:16:04,2026-03-07 21:36:44,3,16.72,44.98,No Charge
2026-03-07 01:02:37,2026-03-07 01:58:33,2,-2.57,5.59,Cash
2026-03-03 03:59:05,2026-03-03 04:25:48,6,11.43,33.96,No Charge
2026-03-06 04:01:26,2026-03-06 04:05:35,5,11.53,33.44,Credit Card
2026-03-02 03:38:50,2026-03-02 04:30:16,3,3.03,20.43,Dispute
2026-03-04 16:55:56,2026-03-04 17:07:43,2,11.72,41.35,Cash
2026-03-01 23:54:10,2026-03-02 00:28:34,2,22.78,62.59,Credit Card
2026-03-07 21:31:17,2026-03-07 22:26:19,5,22.78,61.64,Credit Card
2026-03-02 08:11:31,2026-03-02 09:06:53,3,19.49,59.44,Credit Card
2026-03-04 16:28:07,2026-03-04 17:15:02,4,15.39,47.21,Dispute
2026-03-06 14:58:55,2026-03-06 15:08:36,5,17.01,50.28,Cash
2026-03-07 07:44:01,2026-03-07 08:37:59,6,7.52,30.0,Credit Card
2026-03-01 02:38:46,2026-03-01 03:25:04,6,19.83,56.44,No Charge
2026-03-03 15:49:13,2026-03-03 16:11:48,1,8.91,32.96,Cash
2026-03-04 16:47:14,2026-03-04 17:16:01,6,10.56,32.91,Dispute
2026-03-04 04:47:24,2026-03-04 05:02:04,2,24.38,68.58,Cash
2026-03-05 13:41:17,2026-03-05 14:08:07,5,17.87,49.67,No Charge
2026-03-03 01:53:40,2026-03-03 02:26:47,6,24.54,71.28,Cash
2026-03-03 10:01:33,2026-03-03 10:12:42,6,12.57,42.52,Cash
2026-03-01 07:06:02,2026-03-01 07:53:10,4,19.47,51.76,Credit Card
2026-03-01 19:43:32,2026-03-01 20:05:07,5,19.37,53.24,No Charge
2026-03-07 13:07:03,2026-03-07 13:15:54,5,13.64,45.09,Cash
2026-03-03 18:26:02,2026-03-03 19:02:41,2,11.25,38.31,Dispute
2026-03-04 22:21:16,2026-03-04 22:38:15,3,3.73,16.09,Credit Card
2026-03-01 19:46:55,2026-03-01 20:03:00,5,16.01,51.31,No Charge
2026-03-04 11:44:54,2026-03-04 12:14:12,1,19.32,59.64,Cash
2026-03-05 23:35:12,2026-03-06 00:25:27,5,17.72,52.6,Dispute
2026-03-07 10:11:33,2026-03-07 10:30:52,2,18.88,53.29,No Charge
2026-03-04 09:49:30,2026-03-04 09:56:50,6,2.25,13.31,Dispute
2026-03-04 05:19:50,2026-03-04 05:51:26,2,19.64,56.38,No Charge
2026-03-01 03:33:41,2026-03-01 03:56:23,6,17.97,50.68,No Charge
2026-03-04 22:37:00,2026-03-04 22:55:35,4,10.89,30.5,Credit Card
2026-03-01 14:00:29,2026-03-01 14:42:00,3,11.22,37.63,No Charge
2026-03-01 03:18:33,2026-03-01 03:51:22,1,22.7,63.67,Dispute
2026-03-01 17:53:27,2026-03-01 18:12:22,2,16.06,51.9,Cash
2026-03-05 02:52:13,2026-03-05 02:58:53,5,4.1,22.15,Dispute
2026-03-01 23:41:49,2026-03-01 23:48:21,1,24.71,74.68,Credit Card
2026-03-03 23:36:05,2026-03-04 00:16:23,1,15.28,41.8,Dispute
2026-03-01 18:35:40,2026-03-01 19:20:38,4,17.75,49.58,Cash
2026-03-06 20:35:22,2026-03-06 20:43:10,2,6.25,21.93,Cash
2026-03-01 00:06:50,2026-03-01 01:06:09,6,21.47,63.08,Cash
2026-03-07 22:45:51,2026-03-07 22:56:41,1,8.32,30.13,Dispute
2026-03-07 18:13:33,2026-03-07 19:07:53,6,2.8,12.59,Credit Card
2026-03-06 11:02:48,2026-03-06 11:21:38,2,-1.65,7.02,Dispute
2026-03-06 05:28:51,2026-03-06 05:44:53,5,19.01,52.27,Credit Card
2026-03-05 03:19:19,2026-03-05 04:10:39,4,18.83,52.5,Credit Card
2026-03-04 05:49:28,2026-03-04 06:29:46,6,24.99,68.19,Dispute
2026-03-01 11:57:58,2026-03-01 12:04:28,3,18.68,-2.17,Dispute
2026-03-06 17:18:15,2026-03-06 17:48:59,3,14.35,45.3,Cash
2026-03-02 06:55:51,2026-03-02 07:16:52,1,22.26,66.54,Dispute
2026-03-01 04:03:16,2026-03-01 04:07:25,4,13.08,41.23,No Charge
2026-03-06 07:31:53,2026-03-06 08:20:46,4,17.73,-2.42,No Charge
2026-03-03 02:22:14,2026-03-03 02:52:44,3,24.62,71.96,No Charge
2026-03-06 04:45:20,2026-03-06 05:02:31,1,2.12,8.85,Dispute
2026-03-01 14:19:43,2026-03-01 15:07:50,3,2.02,9.4,Credit Card
2026-03-06 01:00:34,2026-03-06 01:10:56,1,15.98,51.43,Dispute
2026-03-05 15:05:43,2026-03-05 15:17:26,2,24.38,71.18,No Charge
2026-03-06 21:56:28,2026-03-06 22:17:03,4,8.11,25.76,Dispute
2026-03-02 02:38:34,2026-03-02 02:50:05,1,9.9,29.81,Credit Card
2026-03-04 15:22:00,2026-03-04 16:02:18,6,24.19,73.34,Credit Card
2026-03-02 05:00:33,2026-03-02 05:48:57,6,9.66,27.93,Cash
2026-03-05 07:57:16,2026-03-05 08:34:31,1,2.48,13.69,No Charge
2026-03-01 21:23:39,2026-03-01 22:01:57,2,9.93,29.71,Cash
2026-03-04 07:13:32,2026-03-04 07:43:03,5,9.6,-5.5,Dispute
2026-03-05 09:38:38,2026-03-05 10:27:56,4,16.06,43.67,Cash
2026-03-05 00:14:17,2026-03-05 01:05:49,2,11.21,31.41,No Charge
2026-03-06 11:11:42,2026-03-06 11:49:58,6,0.75,6.9,Credit Card
2026-03-04 18:58:42,2026-03-04 19:50:27,4,18.39,58.1,Cash
2026-03-07 09:43:12,2026-03-07 10:29:57,5,3.68,15.29,Credit Card
2026-03-04 19:45:28,2026-03-04 20:19:40,1,8.68,27.07,Dispute
2026-03-07 13:21:41,2026-03-07 14:06:07,5,22.26,67.8,Dispute
2026-03-03 22:22:27,2026-03-03 22:44:52,1,4.2,21.29,Dispute
2026-03-03 07:15:35,2026-03-03 07:37:54,3,12.59,42.86,No Charge
2026-03-02 16:18:05,2026-03-02 16:57:11,6,17.07,51.0,Credit Card
2026-03-02 00:02:18,2026-03-02 00:56:01,5,22.19,66.85,Dispute
2026-03-05 15:34:56,2026-03-05 16:29:16,3,3.59,18.88,Credit Card
2026-03-06 14:23:04,2026-03-06 15:02:31,4,9.06,32.89,Cash
2026-03-03 09:29:22,2026-03-03 09:34:44,1,10.9,35.75,Dispute
2026-03-03 08:31:11,2026-03-03 09:12:47,6,11.55,40.32,Cash
2026-03-04 16:39:42,2026-03-04 17:24:03,4,14.96,49.73,Dispute
2026-03-04 20:14:12,2026-03-04 20:45:01,5,2.31,13.26,Cash
2026-03-06 18:12:33,2026-03-06 19:09:13,1,10.34,29.55,Dispute
2026-03-03 09:35:10,2026-03-03 10:22:46,2,6.6,26.03,Credit Card
2026-03-03 10:46:27,2026-03-03 11:14:21,5,11.37,40.85,Dispute
2026-03-07 06:46:39,2026-03-07 07:23:37,3,11.66,37.72,Cash
2026-03-01 02:42:05,2026-03-01 02:59:25,4,6.36,22.78,Cash
2026-03-01 15:37:31,2026-03-01 16:29:49,4,21.5,63.36,Cash
2026-03-05 07:18:04,2026-03-05 08:05:54,4,23.1,64.85,Cash
2026-03-07 20:30:23,2026-03-07 21:10:11,1,11.51,33.27,Credit Card
2026-03-01 07:33:10,2026-03-01 08:14:21,1,14.04,43.35,No Charge
2026-03-05 12:35:15,2026-03-05 12:59:58,5,8.19,-8.58,Dispute
2026-03-01 08:47:16,2026-03-01 09:38:54,4,12.42,37.04,Credit Card
2026-03-04 01:52:06,2026-03-04 02:13:42,1,10.02,29.84,Dispute
2026-03-07 02:47:03,2026-03-07 03:17:13,3,24.11,64.41,No Charge
2026-03-02 11:37:10,2026-03-02 11:41:04,6,23.56,64.05,No Charge
2026-03-02 00:46:03,2026-03-02 01:25:59,1,22.21,58.53,Credit Card
2026-03-07 18:59:42,2026-03-07 19:50:43,1,13.96,39.19,Credit Card
2026-03-01 14:19:04,2026-03-01 14:40:47,4,23.74,69.16,No Charge
2026-03-05 17:35:42,2026-03-05 17:59:10,4,7.54,22.83,No Charge
2026-03-07 11:12:40,2026-03-07 11:41:23,2,18.95,58.97,Cash
2026-03-01 10:01:15,2026-03-01 10:55:08,4,21.51,66.53,Credit Card
2026-03-03 15:43:38,2026-03-03 15:56:35,6,-3.71,-4.61,No Charge
2026-03-02 09:21:02,2026-03-02 09:45:32,3,3.82,14.69,Cash
2026-03-06 19:24:09,2026-03-06 19:48:48,3,14.75,41.05,Dispute
2026-03-06 11:49:19,2026-03-06 11:54:48,4,7.05,-6.57,Credit Card
2026-03-01 23:25:14,2026-03-02 00:07:02,1,10.43,38.41,Dispute
2026-03-03 18:05:24,2026-03-03 18:34:47,6,13.4,41.65,No Charge
2026-03-05 16:58:50,2026-03-05 17:46:25,2,1.28,13.56,Cash
2026-03-05 01:59:34,2026-03-05 02:21:33,5,23.95,66.16,Credit Card
2026-03-06 06:53:36,2026-03-06 07:01:23,2,16.46,51.58,Dispute
2026-03-02 13:14:27,2026-03-02 13:27:41,5,23.53,62.9,No Charge
2026-03-04 20:00:49,2026-03-04 20:54:16,1,16.0,47.75,Dispute
2026-03-07 10:00:33,2026-03-07 10:44:11,3,-4.08,-5.32,Dispute
2026-03-06 03:23:53,2026-03-06 03:56:45,4,14.94,48.54,Credit Card
2026-03-05 02:11:22,2026-03-05 02:40:20,5,5.45,20.21,Credit Card
2026-03-03 20:13:35,2026-03-03 20:36:55,4,9.05,27.95,Credit Card
2026-03-05 20:47:49,2026-03-05 21:07:57,3,2.65,15.9,Cash
2026-03-03 16:06:14,2026-03-03 16:58:18,3,13.69,46.9,Dispute
2026-03-06 20:33:24,2026-03-06 20:45:12,3,10.41,29.05,Credit Card
2026-03-02 08:15:05,2026-03-02 08:19:31,4,20.27,60.71,Cash
2026-03-01 08:52:53,2026-03-01 09:13:04,6,19.98,59.91,Credit Card
2026-03-01 06:46:41,2026-03-01 07:37:29,4,18.41,49.63,No Charge
2026-03-03 09:53:20,2026-03-03 10:47:07,1,11.24,40.84,No Charge
2026-03-04 20:48:49,2026-03-04 20:57:21,4,8.66,25.15,Dispute
2026-03-01 02:25:13,2026-03-01 02:38:45,2,14.3,48.09,No Charge
2026-03-06 10:35:23,2026-03-06 11:08:03,2,22.02,62.44,Credit Card
2026-03-06 10:50:10,2026-03-06 11:35:44,4,3.57,21.1,Cash
2026-03-07 02:34:20,2026-03-07 03:13:25,4,4.4,-8.87,Cash
2026-03-03 04:12:34,2026-03-03 04:34:43,2,3.92,-5.4,Credit Card
2026-03-04 07:21:52,2026-03-04 08:08:14,4,6.85,25.23,Cash
2026-03-02 14:10:36,2026-03-02 14:40:05,5,10.98,32.26,Cash
2026-03-05 03:45:24,2026-03-05 04:22:13,4,-4.25,-0.98,Cash
2026-03-05 13:07:09,2026-03-05 13:15:59,3,9.88,-4.14,Dispute
2026-03-05 16:12:39,2026-03-05 17:04:12,2,16.38,52.26,Credit Card
2026-03-06 15:21:45,2026-03-06 16:09:21,6,12.64,36.88,Cash
2026-03-04 20:21:31,2026-03-04 20:39:35,6,8.47,29.88,Credit Card
2026-03-06 17:07:53,2026-03-06 17:51:33,3,23.14,65.26,No Charge
2026-03-06 22:17:04,2026-03-06 23:10:45,3,20.73,60.35,Dispute
2026-03-02 01:51:15,2026-03-02 01:56:11,2,1.81,14.9,No Charge
2026-03-05 07:35:33,2026-03-05 08:16:08,6,13.31,40.49,Credit Card
2026-03-05 23:29:38,2026-03-06 00:24:58,5,19.37,56.71,Dispute
2026-03-03 20:18:50,2026-03-03 20:35:10,4,10.46,32.33,Cash
2026-03-03 17:01:49,2026-03-03 17:43:30,4,13.1,37.73,Credit Card
2026-03-04 20:14:29,2026-03-04 20:38:14,4,-1.75,2.72,Cash
2026-03-05 13:49:11,2026-03-05 14:16:07,5,10.77,30.76,Dispute
2026-03-01 03:58:32,2026-03-01 04:45:51,3,20.8,62.02,Credit Card
2026-03-03 19:37:39,2026-03-03 20:11:17,6,13.16,39.47,Dispute
2026-03-03 12:18:40,2026-03-03 12:33:06,6,16.66,53.53,Cash
2026-03-01 18:05:34,2026-03-01 18:25:39,3,1.57,11.71,Cash
2026-03-05 11:13:39,2026-03-05 11:45:32,1,1.66,16.66,No Charge
2026-03-04 16:47:37,2026-03-04 17:18:51,3,10.75,36.64,Credit Card
2026-03-03 16:43:10,2026-03-03 17:13:42,4,2.05,13.24,Dispute
2026-03-04 02:51:18,2026-03-04 03:35:22,1,8.1,32.23,Dispute
2026-03-05 22:48:08,2026-03-05 23:28:18,3,21.04,60.08,Cash
2026-03-02 22:38:06,2026-03-02 23:33:03,6,16.32,49.14,Credit Card
2026-03-04 07:41:58,2026-03-04 08:30:41,6,0.93,14.74,No Charge
2026-03-06 14:40:32,2026-03-06 15:10:08,1,16.78,49.99,No Charge
2026-03-03 12:46:28,2026-03-03 12:50:54,1,0.64,9.22,Credit Card
2026-03-04 07:00:53,2026-03-04 07:20:15,1,20.2,54.82,No Charge
2026-03-05 12:51:02,2026-03-05 13:02:22,3,19.17,58.12,Cash
2026-03-05 14:01:00,2026-03-05 14:51:28,1,19.47,57.19,No Charge
2026-03-01 06:32:51,2026-03-01 06:57:13,1,14.03,42.53,Credit Card
2026-03-07 17:13:53,2026-03-07 17:49:23,2,5.79,20.73,Cash
2026-03-05 23:49:43,2026-03-06 00:37:31,6,17.52,52.96,No Charge
2026-03-04 13:21:47,2026-03-04 14:14:00,2,-1.08,8.64,Cash
2026-03-05 07:31:12,2026-03-05 08:13:46,2,21.47,-8.66,No Charge
2026-03-03 12:05:31,2026-03-03 13:03:43,4,20.46,60.19,Cash
2026-03-07 23:28:55,2026-03-08 00:00:34,1,21.48,-8.68,Cash
2026-03-07 01:39:15,2026-03-07 01:44:51,4,0.62,13.16,No Charge
2026-03-01 14:37:43,2026-03-01 15:25:32,2,19.97,53.84,Dispute
2026-03-05 06:02:56,2026-03-05 06:29:50,6,21.19,56.56,Credit Card
2026-03-04 12:57:17,2026-03-04 13:22:54,5,11.98,37.04,Dispute
2026-03-05 16:02:34,2026-03-05 16:49:00,5,6.94,22.4,Credit Card
2026-03-01 16:37:32,2026-03-01 17:24:13,4,23.49,64.56,Cash
2026-03-06 10:33:40,2026-03-06 11:31:04,4,4.37,14.61,No Charge
2026-03-06 04:14:59,2026-03-06 04:49:55,6,5.39,20.31,Cash
2026-03-05 13:56:17,2026-03-05 14:14:03,6,7.38,21.89,Dispute
2026-03-03 21:25:28,2026-03-03 22:16:10,4,23.72,68.94,Cash
2026-03-06 07:21:34,2026-03-06 07:38:33,1,4.51,23.2,Credit Card
2026-03-03 21:46:10,2026-03-03 22:05:40,3,23.92,63.18,Cash
2026-03-07 16:19:27,2026-03-07 16:23:26,3,23.73,65.45,No Charge
2026-03-07 08:30:11,2026-03-07 08:48:49,3,22.67,64.08,Dispute
2026-03-07 00:44:31,2026-03-07 01:42:00,5,13.42,38.15,Dispute
2026-03-05 13:30:03,2026-03-05 14:15:07,3,17.52,55.07,Dispute
2026-03-05 18:50:14,2026-03-05 19:23:29,2,21.36,61.6,No Charge
2026-03-01 06:00:48,2026-03-01 06:55:58,6,24.49,65.5,No Charge
2026-03-04 21:57:25,2026-03-04 22:12:33,1,3.18,15.6,Dispute
2026-03-06 13:56:48,2026-03-06 14:49:31,1,22.9,68.08,Credit Card
2026-03-02 19:18:50,2026-03-02 19:58:55,5,13.83,43.08,Credit Card
2026-03-01 07:46:40,2026-03-01 08:21:26,2,21.48,58.76,No Charge
2026-03-05 01:26:33,2026-03-05 02:12:24,6,-1.89,4.36,Credit Card
2026-03-07 20:59:22,2026-03-07 21:36:13,1,15.44,42.74,Dispute
2026-03-06 06:13:54,2026-03-06 06:48:00,5,2.34,12.31,Credit Card
2026-03-01 07:16:05,2026-03-01 07:58:09,1,6.52,21.09,Cash
2026-03-01 14:03:37,2026-03-01 14:40:07,5,24.23,70.54,Credit Card
2026-03-04 20:18:51,2026-03-04 20:56:28,1,16.97,46.7,Dispute
2026-03-02 13:58:55,2026-03-02 14:28:40,3,19.36,61.3,Credit Card
2026-03-03 11:06:19,2026-03-03 11:12:34,2,11.58,39.53,Dispute
2026-03-04 05:43:18,2026-03-04 06:37:11,6,5.71,20.8,Cash
2026-03-01 10:03:08,2026-03-01 10:23:29,5,24.87,69.71,Dispute
2026-03-05 11:13:46,2026-03-05 12:06:10,2,19.04,53.92,No Charge
2026-03-01 00:15:27,2026-03-01 00:45:46,1,4.11,14.04,Credit Card
2026-03-02 11:31:47,2026-03-02 11:57:06,4,19.59,57.52,No Charge
2026-03-07 10:59:58,2026-03-07 11:48:51,5,12.54,40.39,Cash
2026-03-03 18:55:57,2026-03-03 19:27:14,6,8.59,-6.26,Dispute
2026-03-05 21:33:18,2026-03-05 22:21:59,6,3.18,18.63,Cash
2026-03-01 19:05:31,2026-03-01 19:42:16,2,6.7,-6.24,Dispute
2026-03-05 16:17:35,2026-03-05 16:59:20,6,13.03,-6.78,No Charge
2026-03-04 09:05:41,2026-03-04 09:28:37,2,15.7,50.22,No Charge
2026-03-04 09:19:35,2026-03-04 09:36:02,4,7.39,27.85,No Charge
2026-03-02 17:51:38,2026-03-02 18:36:20,4,10.11,28.99,Dispute
2026-03-01 13:21:10,2026-03-01 13:33:10,2,9.37,30.91,No Charge
2026-03-02 04:41:17,2026-03-02 05:02:01,6,23.98,65.15,Dispute
2026-03-03 02:06:19,2026-03-03 02:48:09,5,3.3,20.12,No Charge
2026-03-05 09:15:31,2026-03-05 10:07:18,2,20.51,-2.28,Credit Card
2026-03-03 22:59:15,2026-03-03 23:59:02,5,7.32,27.22,Credit Card
2026-03-05 15:17:55,2026-03-05 15:48:18,3,6.15,21.43,Dispute
2026-03-03 08:54:13,2026-03-03 09:21:34,3,-4.99,-1.69,No Charge
2026-03-01 22:42:06,2026-03-01 22:57:12,4,13.26,43.51,Credit Card
2026-03-05 14:25:46,2026-03-05 14:46:28,5,23.74,70.36,Dispute
2026-03-05 09:37:26,2026-03-05 09:57:07,2,23.32,64.88,Cash
2026-03-02 08:03:15,2026-03-02 08:23:13,5,21.06,58.31,No Charge
2026-03-03 09:14:17,2026-03-03 09:58:45,4,3.06,15.72,Dispute
2026-03-06 06:05:25,2026-03-06 06:30:51,1,5.22,-1.74,Credit Card
2026-03-07 19:58:55,2026-03-07 20:24:34,3,8.88,26.7,Credit Card
2026-03-02 15:07:26,2026-03-02 15:32:23,6,13.95,40.76,No Charge
2026-03-06 01:02:51,2026-03-06 01:39:05,2,18.76,57.34,Credit Card
2026-03-06 05:23:29,2026-03-06 06:23:26,3,6.77,28.75,Credit Card
2026-03-01 04:55:51,2026-03-01 05:48:56,4,13.82,45.7,Dispute
2026-03-05 01:52:18,2026-03-05 02:24:37,4,9.23,33.56,Dispute
2026-03-04 00:28:00,2026-03-04 00:33:42,3,16.21,50.32,No Charge
2026-03-01 03:31:37,2026-03-01 04:10:54,3,10.86,34.34,Dispute
2026-03-07 15:51:11,2026-03-07 16:25:40,5,7.72,24.52,Dispute
2026-03-05 09:08:34,2026-03-05 09:25:07,5,20.32,62.56,Dispute
2026-03-07 15:11:58,2026-03-07 15:22:42,4,3.69,16.15,No Charge
2026-03-05 15:52:52,2026-03-05 16:34:01,2,6.64,23.2,Dispute
2026-03-05 23:21:24,2026-03-06 00:13:14,3,24.88,72.68,Credit Card
2026-03-05 19:27:39,2026-03-05 19:45:08,4,18.47,55.32,Credit Card
2026-03-06 06:48:53,2026-03-06 07:39:25,2,18.34,55.73,Cash
